LABEL,TEXT
0,"goodmorning, today i am late for 2hrs. because of back pain."
0,ok thanx...
0,how come u got nothing to do?
0,ok lor... but buy wat?
0,", ow u dey.i paid 60,400thousad.i told u would call ."
0,ok no prob. take ur time.
0,missing you too.pray inshah allah
0,i love you both too :-)
0,you please give us connection today itself before &lt;decimal&gt; or refund the bill
0,"don't worry though, i understand how important it is that i be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. brb gonna go kill myself"
0,"""hey kate, hope ur ok... will give u a buz wedlunch. go outsomewhere 4 adrink in town..cud go 2watershd 4 a bit? ppl fromwrk will bthere. love petexxx."""
0,"dear relieved of westonzoyland, all going to plan this end too!"
0,ryder unsold.now gibbs.
0,no messages on her phone. i'm holding it now
0,yo yo yo byatch whassup?
1,ur awarded a city break and could win a £200 summer shopping spree every wk. txt store to 88039.skilgme.tscs087147403231winawk!age16+£1.50perwksub
0,those cocksuckers. if it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one
0,"""gran onlyfound out afew days ago.cusoon honi"""
0,ok�great�.
0,i only work from mon to thurs but sat i cant leh... booked liao... which other day u free?
1,fantasy football is back on your tv. go to sky gamestar on sky active and play £250k dream team. register now!sky opt out to 88088
0,"wishing you and your family merry ""x"" mas in advance.."
0,ok i'm gonna head up to usf in like fifteen minutes
0,"go until jurong point, crazy.. available only in bugis n great world la e buffet... cine there got amore wat..."
1,"want to funk up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best."
0,ü comin to fetch us oredi...
0,he fucking chickened out. he messaged me he would be late and woould buzz me and then i didn't hear a word from him
0,call me when you get the chance plz &lt;3
1,"thanks for your ringtone order, reference t91. you will be charged gbp 4 per week. you can unsubscribe at anytime by calling customer services on 09057039994"
0,ya very nice idea... . .be ready on thursday
0,"hey, iouri gave me your number, i'm wylie, ryan's friend"
0,was gr8 to see that message. so when r u leaving? congrats dear.
0,ee msg na poortiyagi odalebeku: hanumanji 7 name 1-hanuman 2-bajarangabali 3-maruti 4-pavanaputra 5-sankatmochan 6-ramaduth 7-mahaveer ee 7 name &lt;#&gt; janarige ivatte kalisidare next saturday olage ondu good news keluviri...! maretare inde 1 dodda problum nalli siguviri idu matra &lt;#&gt; % true.. don't neglet.
0,* thought i didn't see you.
0,eh u remember how 2 spell his name... yes i did. he v naughty make until i v wet.
0,i cant pick the phone right now. pls send a message if anything urgent..
0,heart is empty without love.. mind is empty without wisdom.. eyes r empty without dreams &amp; life is empty without frnds.. so alwys be in touch. good night &amp; sweet dreams
0,i asked you to call him now ok
0,the world's most happiest frnds never have the same characters... dey just have the best understanding of their differences...
0,"today is ""song dedicated day.."" which song will u dedicate for me?"
1,hi 07734396840 ibh customer loyalty offer: the new nokia6600 mobile from only £10 at txtauction!txt word:start to no:81151
0,pandy joined 4w technologies today.he got job..
0,i though we shd go out n have some fun so bar in town or something – sound ok?
0,cool. we will have fun practicing making babies!
0,"wishing you and your family merry ""x"" mas and happy new year.."
0,rats. hey did u ever vote for the next themes?
0,for the first time in the history 'need' 'comfort' and 'luxury' are sold at same price in india..!! onion-rs. &lt;#&gt; petrol-rs. &lt;#&gt; beer-rs. &lt;#&gt; shesil &lt;#&gt;
1,want the latest video handset? 750 anytime any network mins? half price line rental? reply or call 08000930705 for delivery tomorrow
0,7 lor... change 2 suntec... wat time u coming?
0,what you doing?how are you? hope everything is fine..
1,congratulations ur awarded either a yrs supply of cds from virgin records or a mystery gift guaranteed call 09061104283 ts&cs www.smsco.net £1.50pm approx 3mins
0,i wont. so wat's wit the guys
0,"nope. since ayo travelled, he has forgotten his guy"
0,ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! but you can call me there.xx
0,yes. they replied my mail. i'm going to the management office later. plus will in to bank later also.or on wednesday.
1,free entry into our £250 weekly comp just send the word enter to 84128 now. 18 t&c www.textcomp.com cust care 08712405020.
1,"orange customer, you may now claim your free camera phone upgrade for your loyalty. call now on 0207 153 9996. offer ends 14thmarch. t&c's apply. opt-out availa"
0,no. did you multimedia message them or e-mail?
0,no sir. that's why i had an 8-hr trip on the bus last week. have another audition next wednesday but i think i might drive this time.
1,buy space invaders 4 a chance 2 win orig arcade game console. press 0 for games arcade see o2.co.uk/games 4 terms + settings.
0,lol that's different. i don't go trying to find every real life photo you ever took.
0,send me your id and password
0,i want to be there so i can kiss you and feel you next to me
1,urgent! please call 09061213237 from landline. £5000 cash or a luxury 4* canary islands holiday await collection. t&cs sae po box 177. m227xy. 150ppm. 16+
0,have your lunch and come quickly and open the door:)
1,"free-message: jamster!get the crazy frog sound now! for poly text mad1, for real text mad2 to 88888. 6 crazy sounds for just 3 gbp/week! 16+only! t&c's apply"
0,beauty sleep can help ur pimples too.
0,which is why i never wanted to tell you any of this. which is why i'm so short with you and on-edge as of late.
0,i wud never mind if u dont miss me or if u dont need me.. but u wil really hurt me wen u need me &amp; u dont tell me......... take care:-)
0,where are you ? you said you would be here when i woke ... :-(
0,hi here. have birth at on the to at 8lb 7oz. mother and baby doing brilliantly.
0,babe !!!! i love you !!!! *covers your face in kisses*
0,ok ok take care. i can understand.
0,tell my bad character which u dnt lik in me. i'll try to change in &lt;#&gt; . i ll add tat 2 my new year resolution. waiting for ur reply.be frank...good morning.
0,"sorry, i'll call later"
0,no calls..messages..missed calls
0,no message..no responce..what happend?
0,otherwise had part time job na-tuition..
0,want to send me a virtual hug?... i need one
0,hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?
1,hmv bonus special 500 pounds of genuine hmv vouchers to be won. just answer 4 easy questions. send hmv to 86688 more info:www.100percent-real.com
1,todays vodafone numbers ending with 0089(my last four digits) are selected to received a £350 award. if your number matches please call 09063442151 to claim your £350 award
0,"i can probably come by, everybody's done around &lt;#&gt; right?"
1,private! your 2003 account statement for shows 800 un-redeemed s.i.m. points. call 08715203685 identifier code:4xx26 expires 13/10/04
0,"ha ha nan yalrigu heltini..iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. if ur trusting me so much how can i tell these to others.. plz nxt time dont use those words to me..ok, chikku:-);-)b-)"
1,urgent ur £500 guaranteed award is still unclaimed! call 09066368327 now closingdate04/09/02 claimcode m39m51 £1.50pmmorefrommobile2bremoved-mobypobox734ls27yf
0,hi kindly give us back our documents which we submitted for loan from stapati
0,i hate when she does this. she turns what should be a fun day into an annoying day of quarrels.
0,"wiskey brandy rum gin beer vodka scotch shampain wine ""kudi""yarasu dhina vaazhthukkal. .."
0,thank you princess! you are so sexy...
0,how are you holding up?
0,hey they r not watching movie tonight so i'll prob b home early...
0,but if she.s drinkin i'm ok.
0,yup... i havent been there before... you want to go for the yoga? i can call up to book
0,ok try to do week end course in coimbatore.
0,i cant pick the phone right now. urgent?
0,i need... coz i never go before
0,my computer just fried the only essential part we don't keep spares of because my idiot roommates looovvve leaving the thing running on full &lt;#&gt; /7
0,near kalainar tv office.thenampet
0,i think that tantrum's finished so yeah i'll be by at some point
0,me too watching surya movie only. . .after 6 pm vijay movie pokkiri
0,hey you can pay. with salary de. only &lt;#&gt; .
1,urgent! we are trying to contact you. last weekends draw shows that you have won a £900 prize guaranteed. call 09061701939. claim code s89. valid 12hrs only
0,so i asked how's anthony. dad. and your bf
0,"if you're still up, maybe leave the credit card so i can get gas when i get back like he told me to"
0,hey sexy buns! what of that day? no word from you this morning on ym ... :-( ... i think of you
0,"best msg: it's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; one step back can ruin ur friendship.. good night:-) ..."
0,ok k..sry i knw 2 siva..tats y i askd..
0,the bus leaves at &lt;#&gt;
0,its ok..come to my home it vl nice to meet and v can chat..
0,just wanted to say holy shit you guys weren't kidding about this bud
0,don't forget though that i love you .... and i walk beside you. watching over you and keeping your heart warm.
1,please call 08712402578 immediately as there is an urgent message waiting for you
0,there bold 2 &lt;#&gt; . is that yours
0,cold. dont be sad dear
1,free>ringtone! reply real or poly eg real1 1. pushbutton 2. dontcha 3. babygoodbye 4. golddigger 5. webeburnin 1st tone free and 6 more when u join for £3/wk
0,"erm … ill pick you up at about 6.45pm. that'll give enough time to get there, park and that."
0,anytime...
0,dear how is chechi. did you talk to her
0,"hello baby, did you get back to your mom's ? are you setting up the computer now ? filling your belly ? how goes it loverboy ? i miss you already ... *sighs*"
0,noooooooo please. last thing i need is stress. for once in your life be fair.
1,don't b floppy... b snappy & happy! only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324
0,"house-maid is the murderer, because the man was murdered on 26th january.. as public holiday all govt.instituitions are closed,including post office.."
0,k..k...from tomorrow onwards started ah?
0,ha ha - had popped down to the loo when you hello-ed me. hello!
0,yup no more already... thanx 4 printing n handing it up.
0,not yet. just i'd like to keep in touch and it will be the easiest way to do that from barcelona. by the way how ru and how is the house?
0,"wn u r hurt by d prsn who s close 2 u, do fight wit dem. coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. gud eveb-)"
0,yup i thk so until e shop closes lor.
0,im done. just studyn in library
0,oh k.k..where did you take test?
0,i want to see your pretty pussy...
0,dont think so. it turns off like randomlly within 5min of opening
1,ur balance is now £500. ur next question is: who sang 'uptown girl' in the 80's ? 2 answer txt ur answer to 83600. good luck!
0,ok. not sure what time tho as not sure if can get to library before class. will try. see you at some point! have good eve.
0,that's one of the issues but california is okay. no snow so its manageable
0,hey next sun 1030 there's a basic yoga course... at bugis... we can go for that... pilates intro next sat.... tell me what time you r free
0,yes i thought so. thanks.
0,"awesome, text me when you're restocked"
0,i have a rather prominent bite mark on my right cheek
0,hey.. something came up last min.. think i wun be signing up tmr.. hee
0,ok. i only ask abt e movie. u wan ktv oso?
0,oh :-)only 4 outside players allowed to play know
0,can help u swoop by picking u up from wherever ur other birds r meeting if u want.
0,hey hun-onbus goin 2 meet him. he wants 2go out 4a meal but i donyt feel like it cuz have 2 get last bus home!but hes sweet latelyxxx
0,i agree. so i can stop thinkin about ipad. can you please ask macho the same question.
0,can you plz tell me the answer. reeta sent via fullonsms.com
0,you intrepid duo you! have a great time and see you both soon.
1,"maac(leader in 3d animation, vfx, multimedia, gaming)announces free seminar next in bollywood, on 28may by industry professionals.call now 9239285278 for passes."
0,ok then i will come to ur home after half an hour..is that fine?
0,ok then i will wait for. then u talk to me�.
0,in the end she might still vomit but its okay. not everything will come out.
0,wylie update: my weed dealer carlos went to freedom and had a class with lunsford
1,dear 0776xxxxxxx u've been invited to xchat. this is our final attempt to contact u! txt chat to 86688 150p/msgrcvdhg/suite342/2lands/row/w1j6hl ldn 18yrs
0,you only hate me. you can call any but you didnt accept even a single call of mine. or even you messaged
1,"nationwide has noticed your debit card was recently used on 29-11-2016 15:04:43, at apple online store for 1267.00 gbp if not you please urgently call fraud prevention on 03303800231 or int +443303800231. do not reply by sms http://www.nationwide.co.uk"
0,discussed with your mother ah?
0,k fyi x has a ride early tomorrow morning but he's crashing at our place tonight
0,captain is in our room:)
0,another month. i need chocolate weed and alcohol.
0,"""hey babe! far 2 spun-out 2 spk at da mo... dead 2 da wrld. been sleeping on da sofa all day, had a cool nytho, tx 4 fonin hon, call 2mwen im bk frmcloud 9! j x"""
1,call 09095350301 and send our girls into erotic ecstacy. just 60p/min. to stop texts call 08712460324 (nat rate)
0,why de. you looking good only:-)..
1,non-stop internet and downloading with pocket internet. dial *234*2900# and get games at a special price of rs.3 everyday. click and play: http://goo.gl/irrij
0,"living is very simple.. loving is also simple.. laughing is too simple.. winning is tooo simple.. but, being 'simple' is very difficult.. hope u understand...gud night..."
0,well at this right i'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you
0,all these nice new shirts and the only thing i can wear them to is nudist themed ;_; you in mu?
0,yes. rent is very expensive so its the way we save.
1,"you are being contacted by our dating service by someone you know! to find out who it is, call from a land line 09050000928. pobox45w2tg150p"
0,from tomorrow onwards eve 6 to 3 work.
1,u have a secret admirer. reveal who thinks u r so special. call 09065174042. to opt out reply reveal stop. 1.50 per msg recd. cust care 07821230901
0,you've already got a flaky parent. it'snot supposed to be the child's job to support the parent...not until they're the ride age anyway. i'm supposed to be there to support you. and now i've hurt you. unintentional. but hurt nonetheless.
0,"thanx 4 the time weve spent 2geva, its bin mint! ur my baby and all i want is u!xxxx"
0,good. do you think you could send me some pix? i would love to see your top and bottom...
1,"todays vodafone numbers ending 3156 are selected to receive a rs.2,00,000 award. if you have a match please call 7908807538 quoting claim code 9823 standard rates apply"
0,you can jot down things you want to remember later.
0,then what about further plan?
0,"says that he's quitting at least5times a day so i wudn't take much notice of that. nah, she didn't mind. are you gonna see him again? do you want to come to taunton tonight? u can tell me all about !"
0,my no. in luton 0125698789 ring me if ur around! h*
0,well she's in for a big surprise!
0,"say this slowly.? god,i love you, i need you."
0,dont talk to him ever ok its my word.
1,you have won a guaranteed £1000 cash or a £2000 prize. to claim yr prize call our customer service representative on 08714712394 between 10am-7pm
0,how's it going? got any exciting karaoke type activities planned? i'm debating whether to play football this eve. feeling lazy though.
0,oh ok i didnt know what you meant. yep i am baby jontin
0,enjoy ur life. . good night
1,"thank you, winner notified by sms. good luck! no future marketing reply stop to 84122 customer services 08450542832"
0,got meh... when?
0,do u want 2 meet up 2morro
0,"yep, by the pretty sculpture"
0,i have to take exam with in march 3
0,aiyar dun disturb u liao... thk u have lots 2 do aft ur cupboard come...
0,dear :-/ why you mood off. i cant drive so i brother to drive
1,ur cash-balance is currently 500 pounds - to maximize ur cash-in now send cash to 86688 only 150p/msg. cc: 08718720201
0,er yep sure. props?
0,just finished eating. got u a plate. not leftovers this time.
0,oh all have to come ah?
0,"by the way, i've put a skip right outside the front of the house so you can see which house it is. just pull up before it."
0,happy birthday... may ur wishes come true and stay blessed...
0,"think i might have to give it a miss. am teaching til twelve, then have lecture at two. damn this working thing."
0,si si. i think ill go make those oreo truffles.
0,what happen dear. why you silent. i am tensed
0,i will once i get home
0,ah poor baby!hope urfeeling bettersn luv! probthat overdose of work hey go careful spk 2 u sn lots of lovejen xxx.
0,ü all write or wat..
0,i tot u outside cos darren say u come shopping. of course we nice wat. we jus went sim lim look at mp3 player.
0,are you free now?can i call now?
0,we stopped to get ice cream and will go back after
0,alright. i'm out--have a good night!
0,oh yeah i forgot. u can only take 2 out shopping at once.
0,"i got another job! the one at the hospital doing data analysis or something, starts on monday! not sure when my thesis will got finished"
0,oh that was a forwarded message. i thought you send that to me
0,hmm thinking lor...
0,"""hey das cool... iknow all 2 wellda peril of studentfinancial crisis!spk 2 u l8r."""
0,don know:)this week i'm going to tirunelvai da.
0,"dude. what's up. how teresa. hope you have been okay. when i didnt hear from these people, i called them and they had received the package since dec &lt;#&gt; . just thot you'ld like to know. do have a fantastic year and all the best with your reading. plus if you can really really bam first aid for usmle, then your work is done."
0,anything lor... u decide...
1,majestic mountains to calm beaches. adventure holidays to quiet getaways. manali to ooty. puri to munnar. holiday for 25 years.emis frm rs.2366. t&c. 9895930777
0,love it! daddy will make you scream with pleasure! i am going to slap your ass with my dick!
0,later i guess. i needa do mcat study too.
0,actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com
0,it so happens that there r 2waxsto do wat you want. she can come and ill get her medical insurance. and she'll be able to deliver and have basic care. i'm currently shopping for the right medical insurance for her. so just give me til friday morning. thats when i.ll see the major person that can guide me to the right insurance.
0,"did i forget to tell you ? i want you , i need you, i crave you ... but most of all ... i love you my sweet arabian steed ... mmmmmm ... yummy"
0,let ur heart be ur compass ur mind ur map ur soul ur guide and u will never loose in world....gnun - sent via way2sms.com
0,lol well don't do it without me. we could have a big sale together.
1,"free nokia or motorola with upto 12mths 1/2price linerental, 500 free x-net mins&100txt/mth free b'tooth*. call mobileupd8 on 08001950382 or call 2optout/d3wv"
0,feel like trying kadeem again? :v
0,joy's father is john. then john is the name of joy's father. sweta
0,k...k...yesterday i was in cbe .
1,you are awarded a sipix digital camera! call 09061221066 fromm landline. delivery within 12 days.
0,"thats a bit weird, even ?- where is the do supposed to be happening? but good idea, sure they will be in pub!"
0,i thk 50 shd be ok he said plus minus 10.. did ü leave a line in between paragraphs?
0,"faith makes things possible,hope makes things work,love makes things beautiful,may you have all three this christmas!merry christmas!"
0,ok..let me knw
0,how abt making some of the pics bigger?
0,lol i was gonna last month. i cashed some in but i left &lt;#&gt; just in case. i was collecting more during the week cause they announced it on the blog.
0,so how's the weather over there?
0,depends on individual lor e hair dresser say pretty but my parents say look gong. u kaypoh.. i also dunno wat she collecting.
0,no gifts!! you trying to get me to throw myself off a cliff or something?
0,"sorry, i can help you on this."
0,hey so this sat are we going for the intro pilates only? or the kickboxing too?
0,thanks for being there for me just to talk to on saturday. you are very dear to me. i cherish having you as a brother and role model.
0,ok no prob
0,sorry * was at the grocers.
0,"fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose."
0,"oh, my love, it's soooo good to hear from you. omg i missed you so much today. i'm sorry your having problems with the provider but thank you for tming me"
0,can you do online transaction?
0,"""gimme a few"" was &lt;#&gt; minutes ago"
1,"hi ya babe x u 4goten bout me?' scammers getting smart..though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. other nos used also. beware!"
1,"please call our customer service representative on 7679046492 between 10am-9pm as you have w0n a guaranteed cash prize of rs.7,00,000. fl1pkart team"
0,o i played smash bros &lt;#&gt; religiously.
0,ok lar... joking wif u oni...
0,"short but cute : "" be a good person , but dont try to prove"" ..... gud mrng..."
0,can you say what happen
0,hey do you want anything to buy:)
0,there's someone here that has a year &lt;#&gt; toyota camry like mr olayiwola's own. mileage is &lt;#&gt; k.its clean but i need to know how much will it sell for. if i can raise the dough for it how soon after landing will it sell. holla back.
0,prepare to be pounded every night...
1,85233 free>ringtone!reply real
0,then dun wear jeans lor...
0,pls speak to that customer machan.
0,getting tickets 4 walsall tue 6 th march. my mate is getting me them on sat. ill pay my treat. want 2 go. txt bak .terry
0,lol! u drunkard! just doing my hair at d moment. yeah still up 4 tonight. wats the plan?
1,private! your 2003 account statement for shows 800 un-redeemed s. i. m. points. call 08718738002 identifier code: 48922 expires 21/11/04
0,cool. i am &lt;#&gt; inches long. hope you like them big!
0,:-) :-)
0,yes i know the cheesy songs from frosty the snowman :)
0,what year. and how many miles.
0,whats the staff name who is taking class for us?
0,how much r ü willing to pay?
0,yup bathe liao...
0,hey i will be really pretty late... you want to go for the lesson first? i will join you. i'm only reaching tp mrt
1,please call our customer service representative on freephone 0808 145 4743 between 9am-11pm as you have won a guaranteed £2000 cash or £6000 prize!
0,talk with yourself atleast once in a day...!!! otherwise you will miss your best friend in this world...!!! -shakespeare- shesil &lt;#&gt;
0,do ü noe if ben is going?
1,"as a valued customer, i am pleased to advise you that following recent review of your mobile no. you are awarded with a rs.5,00,000 bonus prize, call 8536074310"
0,ü mean it's confirmed... i tot they juz say oni... ok then...
0,she's good. how are you. where r u working now
0,r u meeting da ge at nite tmr?
0,from 5 to 2 only my work timing.
0,how many licks does it take to get to the center of a tootsie pop?
0,me i'm not workin. once i get job...
0,you could have seen me..i did't recognise you face.:)
0,ok.
0,pls convey my birthday wishes to nimya.. today is her birthday
0,2 laptop... i noe infra but too slow lar... i wan fast one
1,"as a valued customer, i am pleased to advise you that following recent review of your mob no. you are awarded with a £1500 bonus prize, call 09066368470"
0,i'm ok wif it cos i like 2 try new things. but i scared u dun like mah. cos u said not too loud.
0,ok not a problem will get them a taxi. c ing tomorrow and tuesday. on tuesday think we r all going to the cinema.
1,you'll not rcv any more msgs from the chat svc. for free hardcore services text go to: 69988 if u get nothing u must age verify with yr network & try again
0,"aight that'll work, thanks"
0,man this bus is so so so slow. i think you're gonna get there before me
0,good afternoon starshine! how's my boytoy? does he crave me yet? ache to fuck me ? *sips cappuccino* i miss you babe *teasing kiss*
0,id onluy matters when getting on from offcampus
0,huh so slow i tot u reach long ago liao... u 2 more days only i 4 more leh...
1,"lookatme!: thanks for your purchase of a video clip from lookatme!, you've been charged 35p. think you can do better? why not send a video in a mmsto 32323."
0,"cool, i'll text you when i'm on the way"
0,"my fri ah... okie lor,goin 4 my drivin den go shoppin after tt..."
1,"dear customer your pay2tmkyc has been expired, it�s will be bl0cked within 24 hour, please contact customer! care ph� 6200992462 immediately to verify"
0,hiya do u like the hlday pics looked horrible in them so took mo out! hows the camp amrca thing? speak soon serena:)
0,how much are we getting?
1,22 days to kick off! for euro2004 u will be kept up to date with the latest news and results daily. to be removed send get txt stop to 83222
0,i'm leaving my house now. will reach in half an hour�
0,only 2% students solved this cat question in 'xam... 5+3+2= &lt;#&gt; 9+2+4= &lt;#&gt; 8+6+3= &lt;#&gt; then 7+2+5=????? tell me the answer if u r brilliant...1thing.i got d answr.
1,bloomberg -message center +447797706009 why wait? apply for your futur
0,i will reach ur home in 10 minutes..lets meet..
0,"oh k...i'm watching here:), i know what happened"
0,guess which pub im in? im as happy as a pig in clover or whatever the saying is!
0,hi its jess i dont know if you are at work but call me when u can im at home all eve. xxx
0,if anyone calls for a treadmill say you'll buy it. make sure its working. i found an ad on craigslist selling for $ &lt;#&gt; .
0,this is all just creepy and crazy to me.
0,goodnight da thangam i really miss u dear.
0,"hi, my love! how goes that day? fuck, this morning i woke and dropped my cell on the way down the stairs but it seems alright ... *phews* i miss you !"
0,"madam,regret disturbance.might receive a reference check from dlf premarica.kindly be informed.rgds,rakhesh,kerala."
0,today is accept day..u accept me as? brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd no rply means enemy
0,"sorry, i'll came to ur place later.."
0,i have no idea where you are
0,babe ! what are you doing ? where are you ? who are you talking to ? do you think of me ? are you being a good boy? are you missing me? do you love me ?
0,"i've not called you in a while. this is hoping it was l8r malaria and that you know that we miss you guys. i miss bani big, so pls give her my love especially. have a great day."
0,i will come with karnan car. please wait till 6pm will directly goto doctor.
0,went to ganesh dress shop
0,"yo, the game almost over? want to go to walmart soon"
0,"yeah, that's what i was thinking"
1,more people are dogging in your area now. call 09090204448 and join like minded guys. why not arrange 1 yourself. there's 1 this evening. a£1.50 minapn ls278bb
0,dear i have reache room
0,ü ready then call me...
0,"i wonder how you got online, my love ? had you gone to the net cafe ? did you get your phone recharged ? were you on a friends net ? i think of you, boytoy"
0,aiyah u did ok already lar. e nydc at wheellock?
0,"what will we do in the shower, baby?"
1,"449050000301 you have won a £2,000 price! to claim, call 09050000301."
1,well done england! get the official poly ringtone or colour flag on yer mobile! text tone or flag to 84199 now!
0,hi dear call me its urgnt. i don't know whats your problem. you don't want to work or if you have any other problem at least tell me. wating for your reply.
0,oh oh... den muz change plan liao... go back have to yan jiu again...
0,two teams waiting for some players
0,she doesnt need any test.
0,"hey...great deal...farm tour 9am to 5pm $95/pax, $50 deposit by 16 may"
0,o. guess they both got screwd
0,headin towards busetop
0,you unbelievable faglord
0,it does it on its own. most of the time it fixes my spelling. but sometimes it gets a completely diff word. go figure
0,"it‘s reassuring, in this crazy world."
0,carlos'll be here in a minute if you still need to buy
0,oh k. . i will come tomorrow�dats for sure�.
1,"mila, age23, blonde, new in uk. i look sex with uk guys. if u like fun with me. text mtalk to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. help08718728876"
0,yes i started to send requests to make it but pain came back so i'm back in bed. double coins at the factory too. i gotta cash in all my nitros.
0,"and that's fine, i got enough bud to last most of the night at least"
0,lol for real. she told my dad i have cancer
1,ur mobile number won 2crores 35lakh rupees in chevrolet motors award 2015 for claim send name phone number address age to�email:chevmotorlondon@hotmail.com
0,still chance there. if you search hard you will get it..let have a try :)
0,ok lor then we go tog lor...
1,"as a sim subscriber, you are selected to receive a bonus! get it delivered to your door, txt the word ok to no: 88600 to claim. 150p/msg, exp. 30apr"
1,we are specialist in placing people in bpos & hv al the major client.hiring 4 collection/cce/tse 4 top 10 bpos with good sal+inc.dayshift av.tanvi/9953921288
1,no 1 polyphonic tone 4 ur mob every week! just txt pt2 to 87575. so get txtin now and tell ur friends. 16 reply hl 4info
0,long after i quit. i get on only like 5 minutes a day as it is.
1,message important information for o2 user. today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you
0,i'm not. she lip synced with shangela.
0,"okey dokey, i‘ll be over in a bit just sorting some stuff out."
0,great. so should i send you my account number.
0,where r we meeting?
0,u should have made an appointment
0,i am in tirupur. call you da.
0,"i've got &lt;#&gt; , any way i could pick up?"
0,hope you are enjoying a great day.
0,tell your friends what you plan to do on valentines day @ &lt;url&gt;
0,my stomach has been thru so much trauma i swear i just can't eat. i better lose weight.
0,"and stop wondering ""wow is she ever going to stop tm'ing me ?!"" because i will tm you whenever i want because you are mine ... *laughs*"
1,a £400 xmas reward is waiting for you! our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. just call 09066380611
0,"""im on gloucesterroad what are uup to later?"""
0,"jane babes not goin 2 wrk, feel ill after lst nite. foned in already cover 4 me chuck.:-)"
0,ultimately tor motive tui achieve korli.
0,i think asking for a gym is the excuse for lazy people. i jog.
0,r ü going 4 today's meeting?
1,private! your 2003 account statement for 07753741225 shows 800 un-redeemed s. i. m. points. call 08715203677 identifier code: 42478 expires 24/10/04
0,k:)k..its good:)when are you going?
0,might ax well im there.
0,"i think i‘m waiting for the same bus! inform me when you get there, if you ever get there."
0,"oh yeah,and hav a great time in newquay-send me a postcard !1 look after all the girls while im gone(u know the 1im talkin bout!)xx"
1,"all the lastest from stereophonics, marley, dizzee racal, libertines and the strokes! win nookii games with flirt!! click themob wap bookmark or text wap to 82468"
1,boltblue tones for 150p reply poly# or mono# eg poly3 1. cha cha slide 2. yeah 3. slow jamz 6. toxic 8. come with me or stop 4 more tones txt more
0,or i guess &lt;#&gt; min
0,i wish that i was with you. holding you tightly. making you see how important you are. how much you mean to me ... how much i need you ... in my life ...
0,"hello. sort of out in town already. that . so dont rush home, i am eating nachos. will let you know eta."
0,thats cool princess!
0,dont let studying stress you out. l8r.
0,hi darlin i hope you had a nice night i wish i had come cant wait to see you love fran ps i want dirty anal sex and i want a 10 man gang bang
0,i'll text you when i drop x off
0,"no worries, hope photo shoot went well. have a spiffing fun at workage."
1,rct' thnq adrian for u text. rgds vatian
0,yeah confirmed for you staying at that weekend
0,no i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans
0,"hiya, had a good day? have you spoken to since the weekend?"
0,"dear, take care. i am just reaching home.love u a lot."
0,ok lor. i'm in town now lei.
0,"she was supposed to be but couldn't make it, she's still in town though"
0,cos daddy arranging time c wat time fetch ü mah...
0,aiya we discuss later lar... pick ü up at 4 is it?
0,"wen u miss someone, the person is definitely special for u..... but if the person is so special, why to miss them, just keep-in-touch gdeve.."
1,pl: battle royale! gilchrist vs warne today at 8pm. click http://ipl.onmix.mobi/?src=504 for ipl on mobile. to stop mix alerts click http://onmix.mobi/alert
1,"urgent! your mobile no 07808726822 was awarded a £2,000 bonus caller prize on 02/09/03! this is our 2nd attempt to contact you! call 0871-872-9758 box95qu"
0,you want to go?
1,moby pub quiz.win a £100 high street prize if u know who the new duchess of cornwall will be? txt her first name to 82277.unsub stop £1.50 008704050406 sp
0,happy valentines day i know its early but i have hundreds of handsomes and beauties to wish. so i thought to finish off aunties and uncles 1st...
0,i cant pick the phone right now. anything urgent?
1,"urgent! your mobile no *********** won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call 09066362220 asap! box97n7qp, 150ppm"
0,"yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. can you just please find some other way to get what you wanted us to get. please forgive me. you can reply free via yahoo messenger."
0,"that's very rude, you on campus?"
0,4 oclock at mine. just to bash out a flat plan.
0,"night has ended for another day, morning has come in a special way. may you smile like the sunny rays and leaves your worries at the blue blue bay. gud mrng"
0,why nothing. ok anyway give me treat
0,i'm done. c ü there.
